employee_id,snapshot_record_year,date_hired,date_terminated,age,years_employed,job_title,store_id,gender,status_year,employee_status
4474,12/31/2006,8/3/1998,1/26/2007,59,8,Produce Clerk,18,Male,2006,ACTIVE
4475,12/31/2006,8/5/1998,,41,8,Cashier,46,Female,2006,ACTIVE
4475,12/31/2007,8/5/1998,,42,9,Cashier,46,Female,2007,ACTIVE
4475,12/31/2008,8/5/1998,,43,10,Cashier,46,Female,2008,ACTIVE
4475,12/31/2009,8/5/1998,,44,11,Cashier,46,Female,2009,ACTIVE
4475,12/31/2010,8/5/1998,,45,12,Cashier,46,Female,2010,ACTIVE
4475,12/31/2011,8/5/1998,,46,13,Cashier,46,Female,2011,ACTIVE
4475,12/31/2012,8/5/1998,,47,14,Cashier,46,Female,2012,ACTIVE
4475,12/31/2013,8/5/1998,,48,15,Cashier,46,Female,2013,ACTIVE
4475,12/31/2014,8/5/1998,,49,16,Cashier,46,Female,2014,ACTIVE
4475,12/31/2015,8/5/1998,,50,17,Cashier,46,Female,2015,ACTIVE
4476,12/31/2006,8/6/1998,,41,8,Dairy Person,42,Female,2006,ACTIVE
4476,12/31/2007,8/6/1998,,42,9,Dairy Person,42,Female,2007,ACTIVE
4476,12/31/2008,8/6/1998,,43,10,Dairy Person,42,Female,2008,ACTIVE
4476,12/31/2009,8/6/1998,,44,11,Dairy Person,42,Female,2009,ACTIVE
4476,12/31/2010,8/6/1998,,45,12,Dairy Person,42,Female,2010,ACTIVE
4476,12/31/2011,8/6/1998,,46,13,Dairy Person,42,Female,2011,ACTIVE
4476,12/31/2012,8/6/1998,,47,14,Dairy Person,42,Female,2012,ACTIVE
4476,12/31/2013,8/6/1998,,48,15,Dairy Person,42,Female,2013,ACTIVE
4476,12/31/2014,8/6/1998,,49,16,Dairy Person,42,Female,2014,ACTIVE
4476,12/31/2015,8/6/1998,,50,17,Dairy Person,42,Female,2015,ACTIVE
4477,12/31/2006,8/6/1998,,41,8,Baker,18,Female,2006,ACTIVE
4477,12/31/2007,8/6/1998,,42,9,Baker,18,Female,2007,ACTIVE
4477,12/31/2008,8/6/1998,,43,10,Baker,18,Female,2008,ACTIVE
4477,12/31/2009,8/6/1998,,44,11,Baker,18,Female,2009,ACTIVE
4477,12/31/2010,8/6/1998,,45,12,Baker,18,Female,2010,ACTIVE
4477,12/31/2011,8/6/1998,,46,13,Baker,18,Female,2011,ACTIVE
4477,12/31/2012,8/6/1998,,47,14,Baker,18,Female,2012,ACTIVE
4477,12/31/2013,8/6/1998,,48,15,Baker,18,Female,2013,ACTIVE
4477,12/31/2014,8/6/1998,,49,16,Baker,18,Female,2014,ACTIVE
4477,12/31/2015,8/6/1998,,50,17,Baker,18,Female,2015,ACTIVE
4478,12/31/2006,8/6/1998,1/29/2007,59,8,Produce Clerk,29,Male,2006,ACTIVE
4479,12/31/2006,8/7/1998,1/30/2012,59,8,Baker,15,Female,2006,ACTIVE
4479,12/31/2007,8/7/1998,1/30/2012,60,9,Baker,15,Female,2007,ACTIVE
4479,12/31/2008,8/7/1998,1/30/2012,61,10,Baker,15,Female,2008,ACTIVE
4479,12/31/2009,8/7/1998,1/30/2012,62,11,Baker,15,Female,2009,ACTIVE
4479,12/31/2010,8/7/1998,1/30/2012,63,12,Baker,15,Female,2010,ACTIVE
4479,12/31/2011,8/7/1998,1/30/2012,64,13,Baker,15,Female,2011,ACTIVE
4480,12/31/2006,8/8/1998,1/31/2007,59,8,Produce Clerk,18,Male,2006,ACTIVE
4481,12/31/2006,8/10/1998,2/2/2012,59,8,Meat Cutter,35,Female,2006,ACTIVE
4481,12/31/2007,8/10/1998,2/2/2012,60,9,Meat Cutter,35,Female,2007,ACTIVE
4481,12/31/2008,8/10/1998,2/2/2012,61,10,Meat Cutter,35,Female,2008,ACTIVE
4481,12/31/2009,8/10/1998,2/2/2012,62,11,Meat Cutter,35,Female,2009,ACTIVE
4481,12/31/2010,8/10/1998,2/2/2012,63,12,Meat Cutter,35,Female,2010,ACTIVE
4481,12/31/2011,8/10/1998,2/2/2012,64,13,Meat Cutter,35,Female,2011,ACTIVE
4482,12/31/2006,8/10/1998,2/2/2007,59,8,Produce Clerk,17,Male,2006,ACTIVE
4483,12/31/2006,8/11/1998,,41,8,Produce Clerk,26,Female,2006,ACTIVE
4483,12/31/2007,8/11/1998,,42,9,Produce Clerk,26,Female,2007,ACTIVE
4483,12/31/2008,8/11/1998,,43,10,Produce Clerk,26,Female,2008,ACTIVE
4483,12/31/2009,8/11/1998,,44,11,Produce Clerk,26,Female,2009,ACTIVE
4483,12/31/2010,8/11/1998,,45,12,Produce Clerk,26,Female,2010,ACTIVE
4483,12/31/2011,8/11/1998,,46,13,Produce Clerk,26,Female,2011,ACTIVE
4483,12/31/2012,8/11/1998,,47,14,Produce Clerk,26,Female,2012,ACTIVE
4483,12/31/2013,8/11/1998,,48,15,Produce Clerk,26,Female,2013,ACTIVE
4483,12/31/2014,8/11/1998,,49,16,Produce Clerk,26,Female,2014,ACTIVE
4483,12/31/2015,8/11/1998,,50,17,Produce Clerk,26,Female,2015,ACTIVE
4484,12/31/2006,8/13/1998,,41,8,Cashier,5,Male,2006,ACTIVE
4484,12/31/2007,8/13/1998,,42,9,Cashier,5,Male,2007,ACTIVE
4484,12/31/2008,8/13/1998,,43,10,Cashier,5,Male,2008,ACTIVE
4484,12/31/2009,8/13/1998,,44,11,Cashier,5,Male,2009,ACTIVE
4484,12/31/2010,8/13/1998,,45,12,Cashier,5,Male,2010,ACTIVE
4484,12/31/2011,8/13/1998,,46,13,Cashier,5,Male,2011,ACTIVE
4484,12/31/2012,8/13/1998,,47,14,Cashier,5,Male,2012,ACTIVE
4484,12/31/2013,8/13/1998,,48,15,Cashier,5,Male,2013,ACTIVE
4484,12/31/2014,8/13/1998,,49,16,Cashier,5,Male,2014,ACTIVE
4484,12/31/2015,8/13/1998,,50,17,Cashier,5,Male,2015,ACTIVE
4485,12/31/2006,8/13/1998,,41,8,Dairy Person,42,Female,2006,ACTIVE
4485,12/31/2007,8/13/1998,,42,9,Dairy Person,42,Female,2007,ACTIVE
4485,12/31/2008,8/13/1998,,43,10,Dairy Person,42,Female,2008,ACTIVE
4485,12/31/2009,8/13/1998,,44,11,Dairy Person,42,Female,2009,ACTIVE
4485,12/31/2010,8/13/1998,,45,12,Dairy Person,42,Female,2010,ACTIVE
4485,12/31/2011,8/13/1998,,46,13,Dairy Person,42,Female,2011,ACTIVE
4485,12/31/2012,8/13/1998,,47,14,Dairy Person,42,Female,2012,ACTIVE
4485,12/31/2013,8/13/1998,,48,15,Dairy Person,42,Female,2013,ACTIVE
4485,12/31/2014,8/13/1998,,49,16,Dairy Person,42,Female,2014,ACTIVE
4485,12/31/2015,8/13/1998,,50,17,Dairy Person,42,Female,2015,ACTIVE
4486,12/31/2006,8/14/1998,2/6/2007,59,8,Produce Clerk,5,Male,2006,ACTIVE
4487,12/31/2006,8/15/1998,,41,8,Meat Cutter,1,Male,2006,ACTIVE
4487,12/31/2007,8/15/1998,,42,9,Meat Cutter,1,Male,2007,ACTIVE
4487,12/31/2008,8/15/1998,,43,10,Meat Cutter,1,Male,2008,ACTIVE
4487,12/31/2009,8/15/1998,,44,11,Meat Cutter,1,Male,2009,ACTIVE
4487,12/31/2010,8/15/1998,,45,12,Meat Cutter,1,Male,2010,ACTIVE
4487,12/31/2011,8/15/1998,,46,13,Meat Cutter,1,Male,2011,ACTIVE
4487,12/31/2012,8/15/1998,,47,14,Meat Cutter,1,Male,2012,ACTIVE
4487,12/31/2013,8/15/1998,,48,15,Meat Cutter,1,Male,2013,ACTIVE
4487,12/31/2014,8/15/1998,,49,16,Meat Cutter,1,Male,2014,ACTIVE
4487,12/31/2015,8/15/1998,,50,17,Meat Cutter,1,Male,2015,ACTIVE
4488,12/31/2006,8/16/1998,2/8/2007,59,8,Produce Clerk,26,Male,2006,ACTIVE
4489,12/31/2006,8/16/1998,,41,8,Dairy Person,42,Female,2006,ACTIVE
4489,12/31/2007,8/16/1998,,42,9,Dairy Person,42,Female,2007,ACTIVE
4489,12/31/2008,8/16/1998,,43,10,Dairy Person,42,Female,2008,ACTIVE
4489,12/31/2009,8/16/1998,,44,11,Dairy Person,42,Female,2009,ACTIVE
4489,12/31/2010,8/16/1998,,45,12,Dairy Person,42,Female,2010,ACTIVE
4489,12/31/2011,8/16/1998,,46,13,Dairy Person,42,Female,2011,ACTIVE
4489,12/31/2012,8/16/1998,,47,14,Dairy Person,42,Female,2012,ACTIVE
4489,12/31/2013,8/16/1998,,48,15,Dairy Person,42,Female,2013,ACTIVE
4489,12/31/2014,8/16/1998,,49,16,Dairy Person,42,Female,2014,ACTIVE
4489,12/31/2015,8/16/1998,,50,17,Dairy Person,42,Female,2015,ACTIVE
4490,12/31/2006,8/17/1998,,41,8,Produce Clerk,29,Male,2006,ACTIVE
4490,12/31/2007,8/17/1998,,42,9,Produce Clerk,29,Male,2007,ACTIVE
4490,12/31/2008,8/17/1998,,43,10,Produce Clerk,29,Male,2008,ACTIVE
4490,12/31/2009,8/17/1998,,44,11,Produce Clerk,29,Male,2009,ACTIVE
4490,12/31/2010,8/17/1998,,45,12,Produce Clerk,29,Male,2010,ACTIVE
4490,12/31/2011,8/17/1998,,46,13,Produce Clerk,29,Male,2011,ACTIVE
4490,12/31/2012,8/17/1998,,47,14,Produce Clerk,29,Male,2012,ACTIVE
4490,12/31/2013,8/17/1998,,48,15,Produce Clerk,29,Male,2013,ACTIVE
4490,12/31/2014,8/17/1998,,49,16,Produce Clerk,29,Male,2014,ACTIVE
4490,12/31/2015,8/17/1998,,50,17,Produce Clerk,29,Male,2015,ACTIVE
4491,12/31/2006,8/21/1998,2/13/2012,59,8,Produce Clerk,37,Female,2006,ACTIVE
4491,12/31/2007,8/21/1998,2/13/2012,60,9,Produce Clerk,37,Female,2007,ACTIVE
4491,12/31/2008,8/21/1998,2/13/2012,61,10,Produce Clerk,37,Female,2008,ACTIVE
4491,12/31/2009,8/21/1998,2/13/2012,62,11,Produce Clerk,37,Female,2009,ACTIVE
4491,12/31/2010,8/21/1998,2/13/2012,63,12,Produce Clerk,37,Female,2010,ACTIVE
4491,12/31/2011,8/21/1998,2/13/2012,64,13,Produce Clerk,37,Female,2011,ACTIVE
4492,12/31/2006,8/24/1998,,40,8,Produce Clerk,26,Male,2006,ACTIVE
4492,12/31/2007,8/24/1998,,41,9,Produce Clerk,26,Male,2007,ACTIVE
4492,12/31/2008,8/24/1998,,42,10,Produce Clerk,26,Male,2008,ACTIVE
4492,12/31/2009,8/24/1998,,43,11,Produce Clerk,26,Male,2009,ACTIVE
4492,12/31/2010,8/24/1998,,44,12,Produce Clerk,26,Male,2010,ACTIVE
4492,12/31/2011,8/24/1998,,45,13,Produce Clerk,26,Male,2011,ACTIVE
4492,12/31/2012,8/24/1998,,46,14,Produce Clerk,26,Male,2012,ACTIVE
4492,12/31/2013,8/24/1998,,47,15,Produce Clerk,26,Male,2013,ACTIVE
4492,12/31/2014,8/24/1998,,48,16,Produce Clerk,26,Male,2014,ACTIVE
4492,12/31/2015,8/24/1998,,49,17,Produce Clerk,26,Male,2015,ACTIVE
4493,12/31/2006,8/28/1998,2/20/2007,59,8,Produce Clerk,30,Male,2006,ACTIVE
4494,12/31/2006,8/29/1998,,40,8,Cashier,46,Male,2006,ACTIVE
4494,12/31/2007,8/29/1998,,41,9,Cashier,46,Male,2007,ACTIVE
4494,12/31/2008,8/29/1998,,42,10,Cashier,46,Male,2008,ACTIVE
4494,12/31/2009,8/29/1998,,43,11,Cashier,46,Male,2009,ACTIVE
4494,12/31/2010,8/29/1998,,44,12,Cashier,46,Male,2010,ACTIVE
4494,12/31/2011,8/29/1998,,45,13,Cashier,46,Male,2011,ACTIVE
4494,12/31/2012,8/29/1998,,46,14,Cashier,46,Male,2012,ACTIVE
4494,12/31/2013,8/29/1998,,47,15,Cashier,46,Male,2013,ACTIVE
4494,12/31/2014,8/29/1998,,48,16,Cashier,46,Male,2014,ACTIVE
4494,12/31/2015,8/29/1998,,49,17,Cashier,46,Male,2015,ACTIVE
4495,12/31/2006,8/29/1998,2/21/2007,59,8,Meat Cutter,35,Male,2006,ACTIVE
4496,12/31/2006,8/31/1998,2/23/2007,59,8,Produce Clerk,5,Male,2006,ACTIVE
4497,12/31/2006,9/1/1998,2/24/2012,59,8,Meat Cutter,35,Female,2006,ACTIVE
4497,12/31/2007,9/1/1998,2/24/2012,60,9,Meat Cutter,35,Female,2007,ACTIVE
4497,12/31/2008,9/1/1998,2/24/2012,61,10,Meat Cutter,35,Female,2008,ACTIVE
4497,12/31/2009,9/1/1998,2/24/2012,62,11,Meat Cutter,35,Female,2009,ACTIVE
4497,12/31/2010,9/1/1998,2/24/2012,63,12,Meat Cutter,35,Female,2010,ACTIVE
4497,12/31/2011,9/1/1998,2/24/2012,64,13,Meat Cutter,35,Female,2011,ACTIVE
4498,12/31/2006,9/1/1998,,40,8,Produce Clerk,8,Female,2006,ACTIVE
4498,12/31/2007,9/1/1998,,41,9,Produce Clerk,8,Female,2007,ACTIVE
4498,12/31/2008,9/1/1998,,42,10,Produce Clerk,8,Female,2008,ACTIVE
4498,12/31/2009,9/1/1998,,43,11,Produce Clerk,8,Female,2009,ACTIVE
4498,12/31/2010,9/1/1998,,44,12,Produce Clerk,8,Female,2010,ACTIVE
4498,12/31/2011,9/1/1998,,45,13,Produce Clerk,8,Female,2011,ACTIVE
4498,12/31/2012,9/1/1998,,46,14,Produce Clerk,8,Female,2012,ACTIVE
4498,12/31/2013,9/1/1998,,47,15,Produce Clerk,8,Female,2013,ACTIVE
4498,12/31/2014,9/1/1998,,48,16,Produce Clerk,8,Female,2014,ACTIVE
4498,12/31/2015,9/1/1998,,49,17,Produce Clerk,8,Female,2015,ACTIVE
4499,12/31/2006,9/2/1998,,40,8,Baker,31,Female,2006,ACTIVE
4499,12/31/2007,9/2/1998,,41,9,Baker,31,Female,2007,ACTIVE
4499,12/31/2008,9/2/1998,,42,10,Baker,31,Female,2008,ACTIVE
4499,12/31/2009,9/2/1998,,43,11,Baker,31,Female,2009,ACTIVE
4499,12/31/2010,9/2/1998,,44,12,Baker,31,Female,2010,ACTIVE
4499,12/31/2011,9/2/1998,,45,13,Baker,31,Female,2011,ACTIVE
4499,12/31/2012,9/2/1998,,46,14,Baker,31,Female,2012,ACTIVE
4499,12/31/2013,9/2/1998,,47,15,Baker,31,Female,2013,ACTIVE
4499,12/31/2014,9/2/1998,,48,16,Baker,31,Female,2014,ACTIVE
4499,12/31/2015,9/2/1998,,49,17,Baker,31,Female,2015,ACTIVE
4500,12/31/2006,9/2/1998,2/25/2012,59,8,Meat Cutter,35,Female,2006,ACTIVE
4500,12/31/2007,9/2/1998,2/25/2012,60,9,Meat Cutter,35,Female,2007,ACTIVE
4500,12/31/2008,9/2/1998,2/25/2012,61,10,Meat Cutter,35,Female,2008,ACTIVE
4500,12/31/2009,9/2/1998,2/25/2012,62,11,Meat Cutter,35,Female,2009,ACTIVE
4500,12/31/2010,9/2/1998,2/25/2012,63,12,Meat Cutter,35,Female,2010,ACTIVE
4500,12/31/2011,9/2/1998,2/25/2012,64,13,Meat Cutter,35,Female,2011,ACTIVE
4501,12/31/2006,9/4/1998,2/27/2007,59,8,Produce Clerk,37,Male,2006,ACTIVE
4502,12/31/2006,9/4/1998,,40,8,Produce Clerk,16,Male,2006,ACTIVE
4502,12/31/2007,9/4/1998,,41,9,Produce Clerk,16,Male,2007,ACTIVE
4502,12/31/2008,9/4/1998,,42,10,Produce Clerk,16,Male,2008,ACTIVE
4502,12/31/2009,9/4/1998,,43,11,Produce Clerk,16,Male,2009,ACTIVE
4502,12/31/2010,9/4/1998,,44,12,Produce Clerk,16,Male,2010,ACTIVE
4502,12/31/2011,9/4/1998,,45,13,Produce Clerk,16,Male,2011,ACTIVE
4502,12/31/2012,9/4/1998,,46,14,Produce Clerk,16,Male,2012,ACTIVE
4502,12/31/2013,9/4/1998,,47,15,Produce Clerk,16,Male,2013,ACTIVE
4502,12/31/2014,9/4/1998,,48,16,Produce Clerk,16,Male,2014,ACTIVE
4502,12/31/2015,9/4/1998,,49,17,Produce Clerk,16,Male,2015,ACTIVE
4503,12/31/2006,9/4/1998,,40,8,Baker,21,Female,2006,ACTIVE
4503,12/31/2007,9/4/1998,,41,9,Baker,21,Female,2007,ACTIVE
4503,12/31/2008,9/4/1998,,42,10,Baker,21,Female,2008,ACTIVE
4503,12/31/2009,9/4/1998,,43,11,Baker,21,Female,2009,ACTIVE
4503,12/31/2010,9/4/1998,,44,12,Baker,21,Female,2010,ACTIVE
4503,12/31/2011,9/4/1998,,45,13,Baker,21,Female,2011,ACTIVE
4503,12/31/2012,9/4/1998,,46,14,Baker,21,Female,2012,ACTIVE
4503,12/31/2013,9/4/1998,,47,15,Baker,21,Female,2013,ACTIVE
4503,12/31/2014,9/4/1998,,48,16,Baker,21,Female,2014,ACTIVE
4503,12/31/2015,9/4/1998,,49,17,Baker,21,Female,2015,ACTIVE
4504,12/31/2006,9/6/1998,,40,8,Produce Clerk,33,Male,2006,ACTIVE
4504,12/31/2007,9/6/1998,,41,9,Produce Clerk,33,Male,2007,ACTIVE
4504,12/31/2008,9/6/1998,,42,10,Produce Clerk,33,Male,2008,ACTIVE
4504,12/31/2009,9/6/1998,,43,11,Produce Clerk,33,Male,2009,ACTIVE
4504,12/31/2010,9/6/1998,,44,12,Produce Clerk,33,Male,2010,ACTIVE
4504,12/31/2011,9/6/1998,,45,13,Produce Clerk,33,Male,2011,ACTIVE
4504,12/31/2012,9/6/1998,,46,14,Produce Clerk,33,Male,2012,ACTIVE
4504,12/31/2013,9/6/1998,,47,15,Produce Clerk,33,Male,2013,ACTIVE
4504,12/31/2014,9/6/1998,,48,16,Produce Clerk,33,Male,2014,ACTIVE
4504,12/31/2015,9/6/1998,,49,17,Produce Clerk,33,Male,2015,ACTIVE
4505,12/31/2006,9/9/1998,3/4/2012,59,8,Meat Cutter,35,Female,2006,ACTIVE
4505,12/31/2007,9/9/1998,3/4/2012,60,9,Meat Cutter,35,Female,2007,ACTIVE
4505,12/31/2008,9/9/1998,3/4/2012,61,10,Meat Cutter,35,Female,2008,ACTIVE
4505,12/31/2009,9/9/1998,3/4/2012,62,11,Meat Cutter,35,Female,2009,ACTIVE
4505,12/31/2010,9/9/1998,3/4/2012,63,12,Meat Cutter,35,Female,2010,ACTIVE
4505,12/31/2011,9/9/1998,3/4/2012,64,13,Meat Cutter,35,Female,2011,ACTIVE
4506,12/31/2006,9/9/1998,3/4/2007,59,8,Meat Cutter,39,Male,2006,ACTIVE
4507,12/31/2006,9/10/1998,,40,8,Dairy Person,42,Female,2006,ACTIVE
4507,12/31/2007,9/10/1998,,41,9,Dairy Person,42,Female,2007,ACTIVE
4507,12/31/2008,9/10/1998,,42,10,Dairy Person,42,Female,2008,ACTIVE
4507,12/31/2009,9/10/1998,,43,11,Dairy Person,42,Female,2009,ACTIVE
4507,12/31/2010,9/10/1998,,44,12,Dairy Person,42,Female,2010,ACTIVE
4507,12/31/2011,9/10/1998,,45,13,Dairy Person,42,Female,2011,ACTIVE
4507,12/31/2012,9/10/1998,,46,14,Dairy Person,42,Female,2012,ACTIVE
4507,12/31/2013,9/10/1998,,47,15,Dairy Person,42,Female,2013,ACTIVE
4507,12/31/2014,9/10/1998,,48,16,Dairy Person,42,Female,2014,ACTIVE
4507,12/31/2015,9/10/1998,,49,17,Dairy Person,42,Female,2015,ACTIVE
4508,12/31/2006,9/11/1998,,40,8,Produce Clerk,8,Male,2006,ACTIVE
4508,12/31/2007,9/11/1998,,41,9,Produce Clerk,8,Male,2007,ACTIVE
4508,12/31/2008,9/11/1998,,42,10,Produce Clerk,8,Male,2008,ACTIVE
4508,12/31/2009,9/11/1998,,43,11,Produce Clerk,8,Male,2009,ACTIVE
4508,12/31/2010,9/11/1998,,44,12,Produce Clerk,8,Male,2010,ACTIVE
4508,12/31/2011,9/11/1998,,45,13,Produce Clerk,8,Male,2011,ACTIVE
4508,12/31/2012,9/11/1998,,46,14,Produce Clerk,8,Male,2012,ACTIVE
4508,12/31/2013,9/11/1998,,47,15,Produce Clerk,8,Male,2013,ACTIVE
4508,12/31/2014,9/11/1998,,48,16,Produce Clerk,8,Male,2014,ACTIVE
4508,12/31/2015,9/11/1998,,49,17,Produce Clerk,8,Male,2015,ACTIVE
4509,12/31/2006,9/12/1998,,40,8,Baker,6,Female,2006,ACTIVE
4509,12/31/2007,9/12/1998,,41,9,Baker,6,Female,2007,ACTIVE
4509,12/31/2008,9/12/1998,,42,10,Baker,6,Female,2008,ACTIVE
4509,12/31/2009,9/12/1998,,43,11,Baker,6,Female,2009,ACTIVE
4509,12/31/2010,9/12/1998,,44,12,Baker,6,Female,2010,ACTIVE
4509,12/31/2011,9/12/1998,,45,13,Baker,6,Female,2011,ACTIVE
4509,12/31/2012,9/12/1998,,46,14,Baker,6,Female,2012,ACTIVE
4509,12/31/2013,9/12/1998,,47,15,Baker,6,Female,2013,ACTIVE
4509,12/31/2014,9/12/1998,,48,16,Baker,6,Female,2014,ACTIVE
4509,12/31/2015,9/12/1998,,49,17,Baker,6,Female,2015,ACTIVE
4510,12/31/2006,9/13/1998,3/8/2012,59,8,Produce Clerk,5,Female,2006,ACTIVE
4510,12/31/2007,9/13/1998,3/8/2012,60,9,Produce Clerk,5,Female,2007,ACTIVE
4510,12/31/2008,9/13/1998,3/8/2012,61,10,Produce Clerk,5,Female,2008,ACTIVE
4510,12/31/2009,9/13/1998,3/8/2012,62,11,Produce Clerk,5,Female,2009,ACTIVE
4510,12/31/2010,9/13/1998,3/8/2012,63,12,Produce Clerk,5,Female,2010,ACTIVE
4510,12/31/2011,9/13/1998,3/8/2012,64,13,Produce Clerk,5,Female,2011,ACTIVE
4511,12/31/2006,9/13/1998,,40,8,Produce Clerk,15,Female,2006,ACTIVE
4511,12/31/2007,9/13/1998,,41,9,Produce Clerk,15,Female,2007,ACTIVE
4511,12/31/2008,9/13/1998,,42,10,Produce Clerk,15,Female,2008,ACTIVE
4511,12/31/2009,9/13/1998,,43,11,Produce Clerk,15,Female,2009,ACTIVE
4511,12/31/2010,9/13/1998,,44,12,Produce Clerk,15,Female,2010,ACTIVE
4511,12/31/2011,9/13/1998,,45,13,Produce Clerk,15,Female,2011,ACTIVE
4511,12/31/2012,9/13/1998,,46,14,Produce Clerk,15,Female,2012,ACTIVE
4511,12/31/2013,9/13/1998,,47,15,Produce Clerk,15,Female,2013,ACTIVE
4511,12/31/2014,9/13/1998,,48,16,Produce Clerk,15,Female,2014,ACTIVE
4511,12/31/2015,9/13/1998,,49,17,Produce Clerk,15,Female,2015,ACTIVE
4512,12/31/2006,9/13/1998,3/8/2007,59,8,Produce Clerk,6,Male,2006,ACTIVE
4513,12/31/2006,9/13/1998,,40,8,Produce Clerk,8,Male,2006,ACTIVE
4513,12/31/2007,9/13/1998,,41,9,Produce Clerk,8,Male,2007,ACTIVE
4513,12/31/2008,9/13/1998,,42,10,Produce Clerk,8,Male,2008,ACTIVE
4513,12/31/2009,9/13/1998,,43,11,Produce Clerk,8,Male,2009,ACTIVE
4513,12/31/2010,9/13/1998,,44,12,Produce Clerk,8,Male,2010,ACTIVE
4513,12/31/2011,9/13/1998,,45,13,Produce Clerk,8,Male,2011,ACTIVE
4513,12/31/2012,9/13/1998,,46,14,Produce Clerk,8,Male,2012,ACTIVE
4513,12/31/2013,9/13/1998,,47,15,Produce Clerk,8,Male,2013,ACTIVE
4513,12/31/2014,9/13/1998,,48,16,Produce Clerk,8,Male,2014,ACTIVE
4513,12/31/2015,9/13/1998,,49,17,Produce Clerk,8,Male,2015,ACTIVE
4514,12/31/2006,9/14/1998,3/9/2007,59,8,Meat Cutter,35,Male,2006,ACTIVE
4515,12/31/2006,9/14/1998,,40,8,Baker,18,Male,2006,ACTIVE
4515,12/31/2007,9/14/1998,,41,9,Baker,18,Male,2007,ACTIVE
4515,12/31/2008,9/14/1998,,42,10,Baker,18,Male,2008,ACTIVE
4515,12/31/2009,9/14/1998,,43,11,Baker,18,Male,2009,ACTIVE
4515,12/31/2010,9/14/1998,,44,12,Baker,18,Male,2010,ACTIVE
4515,12/31/2011,9/14/1998,,45,13,Baker,18,Male,2011,ACTIVE
4515,12/31/2012,9/14/1998,,46,14,Baker,18,Male,2012,ACTIVE
4515,12/31/2013,9/14/1998,,47,15,Baker,18,Male,2013,ACTIVE
4515,12/31/2014,9/14/1998,,48,16,Baker,18,Male,2014,ACTIVE
4515,12/31/2015,9/14/1998,,49,17,Baker,18,Male,2015,ACTIVE
4516,12/31/2006,9/15/1998,,40,8,Dairy Person,42,Female,2006,ACTIVE
4516,12/31/2007,9/15/1998,,41,9,Dairy Person,42,Female,2007,ACTIVE
4516,12/31/2008,9/15/1998,,42,10,Dairy Person,42,Female,2008,ACTIVE
4516,12/31/2009,9/15/1998,,43,11,Dairy Person,42,Female,2009,ACTIVE
4516,12/31/2010,9/15/1998,,44,12,Dairy Person,42,Female,2010,ACTIVE
4516,12/31/2011,9/15/1998,,45,13,Dairy Person,42,Female,2011,ACTIVE
4516,12/31/2012,9/15/1998,,46,14,Dairy Person,42,Female,2012,ACTIVE
4516,12/31/2013,9/15/1998,,47,15,Dairy Person,42,Female,2013,ACTIVE
4516,12/31/2014,9/15/1998,,48,16,Dairy Person,42,Female,2014,ACTIVE
4516,12/31/2015,9/15/1998,,49,17,Dairy Person,42,Female,2015,ACTIVE
4517,12/31/2006,9/15/1998,3/10/2007,59,8,Produce Clerk,37,Male,2006,ACTIVE
4518,12/31/2006,9/18/1998,,40,8,Baker,16,Male,2006,ACTIVE
4518,12/31/2007,9/18/1998,,41,9,Baker,16,Male,2007,ACTIVE
4518,12/31/2008,9/18/1998,,42,10,Baker,16,Male,2008,ACTIVE
4518,12/31/2009,9/18/1998,,43,11,Baker,16,Male,2009,ACTIVE
4518,12/31/2010,9/18/1998,,44,12,Baker,16,Male,2010,ACTIVE
4518,12/31/2011,9/18/1998,,45,13,Baker,16,Male,2011,ACTIVE
4518,12/31/2012,9/18/1998,,46,14,Baker,16,Male,2012,ACTIVE
4518,12/31/2013,9/18/1998,,47,15,Baker,16,Male,2013,ACTIVE
4518,12/31/2014,9/18/1998,,48,16,Baker,16,Male,2014,ACTIVE
4518,12/31/2015,9/18/1998,,49,17,Baker,16,Male,2015,ACTIVE
4519,12/31/2006,9/19/1998,,40,8,Baker,16,Female,2006,ACTIVE
4519,12/31/2007,9/19/1998,,41,9,Baker,16,Female,2007,ACTIVE
4519,12/31/2008,9/19/1998,,42,10,Baker,16,Female,2008,ACTIVE
4519,12/31/2009,9/19/1998,,43,11,Baker,16,Female,2009,ACTIVE
4519,12/31/2010,9/19/1998,,44,12,Baker,16,Female,2010,ACTIVE
4519,12/31/2011,9/19/1998,,45,13,Baker,16,Female,2011,ACTIVE
4519,12/31/2012,9/19/1998,,46,14,Baker,16,Female,2012,ACTIVE
4519,12/31/2013,9/19/1998,,47,15,Baker,16,Female,2013,ACTIVE
4519,12/31/2014,9/19/1998,,48,16,Baker,16,Female,2014,ACTIVE
4519,12/31/2015,9/19/1998,,49,17,Baker,16,Female,2015,ACTIVE
4520,12/31/2006,9/20/1998,,40,8,Baker,15,Female,2006,ACTIVE
4520,12/31/2007,9/20/1998,,41,9,Baker,15,Female,2007,ACTIVE
4520,12/31/2008,9/20/1998,,42,10,Baker,15,Female,2008,ACTIVE
4520,12/31/2009,9/20/1998,,43,11,Baker,15,Female,2009,ACTIVE
4520,12/31/2010,9/20/1998,,44,12,Baker,15,Female,2010,ACTIVE
4520,12/31/2011,9/20/1998,,45,13,Baker,15,Female,2011,ACTIVE
