employee_id,snapshot_record_year,date_hired,date_terminated,age,years_employed,job_title,gender,status_year,employee_status
5834,,2003-08-08,,36,8,Dairy Person,F,2011,ACTIVE
5834,,2003-08-08,,37,9,Dairy Person,F,2012,ACTIVE
5834,,2003-08-08,,38,10,Dairy Person,F,2013,ACTIVE
5834,,2003-08-08,,39,11,Dairy Person,F,2014,ACTIVE
5834,,2003-08-08,,40,12,Dairy Person,F,2015,ACTIVE
5835,,2003-08-09,,31,3,Dairy Person,M,2006,ACTIVE
5835,,2003-08-09,,32,4,Dairy Person,M,2007,ACTIVE
5835,,2003-08-09,,33,5,Dairy Person,M,2008,ACTIVE
5835,,2003-08-09,,34,6,Dairy Person,M,2009,ACTIVE
5835,,2003-08-09,,35,7,Dairy Person,M,2010,ACTIVE
5835,,2003-08-09,,36,8,Dairy Person,M,2011,ACTIVE
5835,,2003-08-09,,37,9,Dairy Person,M,2012,ACTIVE
5835,,2003-08-09,,38,10,Dairy Person,M,2013,ACTIVE
5835,,2003-08-09,,39,11,Dairy Person,M,2014,ACTIVE
5835,,2003-08-09,,40,12,Dairy Person,M,2015,ACTIVE
5836,,2003-08-12,2014-12-30,31,3,Produce Clerk,M,2006,ACTIVE
5836,,2003-08-12,2014-12-30,32,4,Produce Clerk,M,2007,ACTIVE
5836,,2003-08-12,2014-12-30,33,5,Produce Clerk,M,2008,ACTIVE
5836,,2003-08-12,2014-12-30,34,6,Produce Clerk,M,2009,ACTIVE
5836,,2003-08-12,2014-12-30,35,7,Produce Clerk,M,2010,ACTIVE
5836,,2003-08-12,2014-12-30,36,8,Produce Clerk,M,2011,ACTIVE
5836,,2003-08-12,2014-12-30,37,9,Produce Clerk,M,2012,ACTIVE
5836,,2003-08-12,2014-12-30,38,10,Produce Clerk,M,2013,ACTIVE
5837,,2003-08-13,2014-12-30,31,3,Baker,F,2006,ACTIVE
5837,,2003-08-13,2014-12-30,32,4,Baker,F,2007,ACTIVE
5837,,2003-08-13,2014-12-30,33,5,Baker,F,2008,ACTIVE
5837,,2003-08-13,2014-12-30,34,6,Baker,F,2009,ACTIVE
5837,,2003-08-13,2014-12-30,35,7,Baker,F,2010,ACTIVE
5837,,2003-08-13,2014-12-30,36,8,Baker,F,2011,ACTIVE
5837,,2003-08-13,2014-12-30,37,9,Baker,F,2012,ACTIVE
5837,,2003-08-13,2014-12-30,38,10,Baker,F,2013,ACTIVE
5838,,2003-08-13,,31,3,Meat Cutter,F,2006,ACTIVE
5838,,2003-08-13,,32,4,Meat Cutter,F,2007,ACTIVE
5838,,2003-08-13,,33,5,Meat Cutter,F,2008,ACTIVE
5838,,2003-08-13,,34,6,Meat Cutter,F,2009,ACTIVE
5838,,2003-08-13,,35,7,Meat Cutter,F,2010,ACTIVE
5838,,2003-08-13,,36,8,Meat Cutter,F,2011,ACTIVE
5838,,2003-08-13,,37,9,Meat Cutter,F,2012,ACTIVE
5838,,2003-08-13,,38,10,Meat Cutter,F,2013,ACTIVE
5838,,2003-08-13,,39,11,Meat Cutter,F,2014,ACTIVE
5838,,2003-08-13,,40,12,Meat Cutter,F,2015,ACTIVE
5839,,2003-08-18,,31,3,Meat Cutter,F,2006,ACTIVE
5839,,2003-08-18,,32,4,Meat Cutter,F,2007,ACTIVE
5839,,2003-08-18,,33,5,Meat Cutter,F,2008,ACTIVE
5839,,2003-08-18,,34,6,Meat Cutter,F,2009,ACTIVE
5839,,2003-08-18,,35,7,Meat Cutter,F,2010,ACTIVE
5839,,2003-08-18,,36,8,Meat Cutter,F,2011,ACTIVE
5839,,2003-08-18,,37,9,Meat Cutter,F,2012,ACTIVE
5839,,2003-08-18,,38,10,Meat Cutter,F,2013,ACTIVE
5839,,2003-08-18,,39,11,Meat Cutter,F,2014,ACTIVE
5839,,2003-08-18,,40,12,Meat Cutter,F,2015,ACTIVE
5840,,2003-08-20,,31,3,Dairy Person,M,2006,ACTIVE
5840,,2003-08-20,,32,4,Dairy Person,M,2007,ACTIVE
5840,,2003-08-20,,33,5,Dairy Person,M,2008,ACTIVE
5840,,2003-08-20,,34,6,Dairy Person,M,2009,ACTIVE
5840,,2003-08-20,,35,7,Dairy Person,M,2010,ACTIVE
5840,,2003-08-20,,36,8,Dairy Person,M,2011,ACTIVE
5840,,2003-08-20,,37,9,Dairy Person,M,2012,ACTIVE
5840,,2003-08-20,,38,10,Dairy Person,M,2013,ACTIVE
5840,,2003-08-20,,39,11,Dairy Person,M,2014,ACTIVE
5840,,2003-08-20,,40,12,Dairy Person,M,2015,ACTIVE
5841,,2003-08-23,,31,3,Dairy Person,F,2006,ACTIVE
5841,,2003-08-23,,32,4,Dairy Person,F,2007,ACTIVE
5841,,2003-08-23,,33,5,Dairy Person,F,2008,ACTIVE
5841,,2003-08-23,,34,6,Dairy Person,F,2009,ACTIVE
5841,,2003-08-23,,35,7,Dairy Person,F,2010,ACTIVE
5841,,2003-08-23,,36,8,Dairy Person,F,2011,ACTIVE
5841,,2003-08-23,,37,9,Dairy Person,F,2012,ACTIVE
5841,,2003-08-23,,38,10,Dairy Person,F,2013,ACTIVE
5841,,2003-08-23,,39,11,Dairy Person,F,2014,ACTIVE
5841,,2003-08-23,,40,12,Dairy Person,F,2015,ACTIVE
5842,,2003-08-31,,31,3,Produce Clerk,F,2006,ACTIVE
5842,,2003-08-31,,32,4,Produce Clerk,F,2007,ACTIVE
5842,,2003-08-31,,33,5,Produce Clerk,F,2008,ACTIVE
5842,,2003-08-31,,34,6,Produce Clerk,F,2009,ACTIVE
5842,,2003-08-31,,35,7,Produce Clerk,F,2010,ACTIVE
5842,,2003-08-31,,36,8,Produce Clerk,F,2011,ACTIVE
5842,,2003-08-31,,37,9,Produce Clerk,F,2012,ACTIVE
5842,,2003-08-31,,38,10,Produce Clerk,F,2013,ACTIVE
5842,,2003-08-31,,39,11,Produce Clerk,F,2014,ACTIVE
5842,,2003-08-31,,40,12,Produce Clerk,F,2015,ACTIVE
5843,,2003-09-02,2010-04-23,31,3,Shelf Stocker,F,2006,ACTIVE
5843,,2003-09-02,2010-04-23,32,4,Shelf Stocker,F,2007,ACTIVE
5843,,2003-09-02,2010-04-23,33,5,Shelf Stocker,F,2008,ACTIVE
5843,,2003-09-02,2010-04-23,34,6,Shelf Stocker,F,2009,ACTIVE
5844,,2003-09-03,,31,3,Meat Cutter,M,2006,ACTIVE
5844,,2003-09-03,,32,4,Meat Cutter,M,2007,ACTIVE
5844,,2003-09-03,,33,5,Meat Cutter,M,2008,ACTIVE
5844,,2003-09-03,,34,6,Meat Cutter,M,2009,ACTIVE
5844,,2003-09-03,,35,7,Meat Cutter,M,2010,ACTIVE
5844,,2003-09-03,,36,8,Meat Cutter,M,2011,ACTIVE
5844,,2003-09-03,,37,9,Meat Cutter,M,2012,ACTIVE
5844,,2003-09-03,,38,10,Meat Cutter,M,2013,ACTIVE
5844,,2003-09-03,,39,11,Meat Cutter,M,2014,ACTIVE
5844,,2003-09-03,,40,12,Meat Cutter,M,2015,ACTIVE
5845,,2003-09-05,,31,3,Dairy Person,M,2006,ACTIVE
5845,,2003-09-05,,32,4,Dairy Person,M,2007,ACTIVE
5845,,2003-09-05,,33,5,Dairy Person,M,2008,ACTIVE
5845,,2003-09-05,,34,6,Dairy Person,M,2009,ACTIVE
5845,,2003-09-05,,35,7,Dairy Person,M,2010,ACTIVE
5845,,2003-09-05,,36,8,Dairy Person,M,2011,ACTIVE
5845,,2003-09-05,,37,9,Dairy Person,M,2012,ACTIVE
5845,,2003-09-05,,38,10,Dairy Person,M,2013,ACTIVE
5845,,2003-09-05,,39,11,Dairy Person,M,2014,ACTIVE
5845,,2003-09-05,,40,12,Dairy Person,M,2015,ACTIVE
5846,,2003-09-05,,31,3,Dairy Person,M,2006,ACTIVE
5846,,2003-09-05,,32,4,Dairy Person,M,2007,ACTIVE
5846,,2003-09-05,,33,5,Dairy Person,M,2008,ACTIVE
5846,,2003-09-05,,34,6,Dairy Person,M,2009,ACTIVE
5846,,2003-09-05,,35,7,Dairy Person,M,2010,ACTIVE
5846,,2003-09-05,,36,8,Dairy Person,M,2011,ACTIVE
5846,,2003-09-05,,37,9,Dairy Person,M,2012,ACTIVE
5846,,2003-09-05,,38,10,Dairy Person,M,2013,ACTIVE
5846,,2003-09-05,,39,11,Dairy Person,M,2014,ACTIVE
5846,,2003-09-05,,40,12,Dairy Person,M,2015,ACTIVE
5847,,2003-09-06,,31,3,Baker,F,2006,ACTIVE
5847,,2003-09-06,,32,4,Baker,F,2007,ACTIVE
5847,,2003-09-06,,33,5,Baker,F,2008,ACTIVE
5847,,2003-09-06,,34,6,Baker,F,2009,ACTIVE
5847,,2003-09-06,,35,7,Baker,F,2010,ACTIVE
5847,,2003-09-06,,36,8,Baker,F,2011,ACTIVE
5847,,2003-09-06,,37,9,Baker,F,2012,ACTIVE
5847,,2003-09-06,,38,10,Baker,F,2013,ACTIVE
5847,,2003-09-06,,39,11,Baker,F,2014,ACTIVE
5847,,2003-09-06,,40,12,Baker,F,2015,ACTIVE
5848,,2003-09-07,,31,3,Meat Cutter,F,2006,ACTIVE
5848,,2003-09-07,,32,4,Meat Cutter,F,2007,ACTIVE
5848,,2003-09-07,,33,5,Meat Cutter,F,2008,ACTIVE
5848,,2003-09-07,,34,6,Meat Cutter,F,2009,ACTIVE
5848,,2003-09-07,,35,7,Meat Cutter,F,2010,ACTIVE
5848,,2003-09-07,,36,8,Meat Cutter,F,2011,ACTIVE
5848,,2003-09-07,,37,9,Meat Cutter,F,2012,ACTIVE
5848,,2003-09-07,,38,10,Meat Cutter,F,2013,ACTIVE
5848,,2003-09-07,,39,11,Meat Cutter,F,2014,ACTIVE
5848,,2003-09-07,,40,12,Meat Cutter,F,2015,ACTIVE
5849,,2003-09-09,,31,3,Dairy Person,F,2006,ACTIVE
5849,,2003-09-09,,32,4,Dairy Person,F,2007,ACTIVE
5849,,2003-09-09,,33,5,Dairy Person,F,2008,ACTIVE
5849,,2003-09-09,,34,6,Dairy Person,F,2009,ACTIVE
5849,,2003-09-09,,35,7,Dairy Person,F,2010,ACTIVE
5849,,2003-09-09,,36,8,Dairy Person,F,2011,ACTIVE
5849,,2003-09-09,,37,9,Dairy Person,F,2012,ACTIVE
5849,,2003-09-09,,38,10,Dairy Person,F,2013,ACTIVE
5849,,2003-09-09,,39,11,Dairy Person,F,2014,ACTIVE
5849,,2003-09-09,,40,12,Dairy Person,F,2015,ACTIVE
5850,,2003-09-15,,31,3,Baker,M,2006,ACTIVE
5850,,2003-09-15,,32,4,Baker,M,2007,ACTIVE
5850,,2003-09-15,,33,5,Baker,M,2008,ACTIVE
5850,,2003-09-15,,34,6,Baker,M,2009,ACTIVE
5850,,2003-09-15,,35,7,Baker,M,2010,ACTIVE
5850,,2003-09-15,,36,8,Baker,M,2011,ACTIVE
5850,,2003-09-15,,37,9,Baker,M,2012,ACTIVE
5850,,2003-09-15,,38,10,Baker,M,2013,ACTIVE
5850,,2003-09-15,,39,11,Baker,M,2014,ACTIVE
5850,,2003-09-15,,40,12,Baker,M,2015,ACTIVE
5851,,2003-09-16,,31,3,Baker,M,2006,ACTIVE
5851,,2003-09-16,,32,4,Baker,M,2007,ACTIVE
5851,,2003-09-16,,33,5,Baker,M,2008,ACTIVE
5851,,2003-09-16,,34,6,Baker,M,2009,ACTIVE
5851,,2003-09-16,,35,7,Baker,M,2010,ACTIVE
5851,,2003-09-16,,36,8,Baker,M,2011,ACTIVE
5851,,2003-09-16,,37,9,Baker,M,2012,ACTIVE
5851,,2003-09-16,,38,10,Baker,M,2013,ACTIVE
5851,,2003-09-16,,39,11,Baker,M,2014,ACTIVE
5851,,2003-09-16,,40,12,Baker,M,2015,ACTIVE
5852,,2003-09-16,,31,3,Shelf Stocker,M,2006,ACTIVE
5852,,2003-09-16,,32,4,Shelf Stocker,M,2007,ACTIVE
5852,,2003-09-16,,33,5,Shelf Stocker,M,2008,ACTIVE
5852,,2003-09-16,,34,6,Shelf Stocker,M,2009,ACTIVE
5852,,2003-09-16,,35,7,Shelf Stocker,M,2010,ACTIVE
5852,,2003-09-16,,36,8,Shelf Stocker,M,2011,ACTIVE
5852,,2003-09-16,,37,9,Shelf Stocker,M,2012,ACTIVE
5852,,2003-09-16,,38,10,Shelf Stocker,M,2013,ACTIVE
5852,,2003-09-16,,39,11,Shelf Stocker,M,2014,ACTIVE
5852,,2003-09-16,,40,12,Shelf Stocker,M,2015,ACTIVE
5853,,2003-09-17,,31,3,Meat Cutter,M,2006,ACTIVE
5853,,2003-09-17,,32,4,Meat Cutter,M,2007,ACTIVE
5853,,2003-09-17,,33,5,Meat Cutter,M,2008,ACTIVE
5853,,2003-09-17,,34,6,Meat Cutter,M,2009,ACTIVE
5853,,2003-09-17,,35,7,Meat Cutter,M,2010,ACTIVE
5853,,2003-09-17,,36,8,Meat Cutter,M,2011,ACTIVE
5853,,2003-09-17,,37,9,Meat Cutter,M,2012,ACTIVE
5853,,2003-09-17,,38,10,Meat Cutter,M,2013,ACTIVE
5853,,2003-09-17,,39,11,Meat Cutter,M,2014,ACTIVE
5853,,2003-09-17,,40,12,Meat Cutter,M,2015,ACTIVE
5854,,2003-09-17,,31,3,Meat Cutter,F,2006,ACTIVE
5854,,2003-09-17,,32,4,Meat Cutter,F,2007,ACTIVE
5854,,2003-09-17,,33,5,Meat Cutter,F,2008,ACTIVE
5854,,2003-09-17,,34,6,Meat Cutter,F,2009,ACTIVE
5854,,2003-09-17,,35,7,Meat Cutter,F,2010,ACTIVE
5854,,2003-09-17,,36,8,Meat Cutter,F,2011,ACTIVE
5854,,2003-09-17,,37,9,Meat Cutter,F,2012,ACTIVE
5854,,2003-09-17,,38,10,Meat Cutter,F,2013,ACTIVE
5854,,2003-09-17,,39,11,Meat Cutter,F,2014,ACTIVE
5854,,2003-09-17,,40,12,Meat Cutter,F,2015,ACTIVE
5855,,2003-09-19,,31,3,Dairy Person,M,2006,ACTIVE
5855,,2003-09-19,,32,4,Dairy Person,M,2007,ACTIVE
5855,,2003-09-19,,33,5,Dairy Person,M,2008,ACTIVE
5855,,2003-09-19,,34,6,Dairy Person,M,2009,ACTIVE
5855,,2003-09-19,,35,7,Dairy Person,M,2010,ACTIVE
5855,,2003-09-19,,36,8,Dairy Person,M,2011,ACTIVE
5855,,2003-09-19,,37,9,Dairy Person,M,2012,ACTIVE
5855,,2003-09-19,,38,10,Dairy Person,M,2013,ACTIVE
5855,,2003-09-19,,39,11,Dairy Person,M,2014,ACTIVE
5855,,2003-09-19,,40,12,Dairy Person,M,2015,ACTIVE
5856,,2003-09-21,,31,3,Meat Cutter,F,2006,ACTIVE
5856,,2003-09-21,,32,4,Meat Cutter,F,2007,ACTIVE
5856,,2003-09-21,,33,5,Meat Cutter,F,2008,ACTIVE
5856,,2003-09-21,,34,6,Meat Cutter,F,2009,ACTIVE
5856,,2003-09-21,,35,7,Meat Cutter,F,2010,ACTIVE
5856,,2003-09-21,,36,8,Meat Cutter,F,2011,ACTIVE
5856,,2003-09-21,,37,9,Meat Cutter,F,2012,ACTIVE
5856,,2003-09-21,,38,10,Meat Cutter,F,2013,ACTIVE
5856,,2003-09-21,,39,11,Meat Cutter,F,2014,ACTIVE
5856,,2003-09-21,,40,12,Meat Cutter,F,2015,ACTIVE
5857,,2003-09-21,2012-11-11,31,3,Baker,F,2006,ACTIVE
5857,,2003-09-21,2012-11-11,32,4,Baker,F,2007,ACTIVE
5857,,2003-09-21,2012-11-11,33,5,Baker,F,2008,ACTIVE
5857,,2003-09-21,2012-11-11,34,6,Baker,F,2009,ACTIVE
5857,,2003-09-21,2012-11-11,35,7,Baker,F,2010,ACTIVE
5857,,2003-09-21,2012-11-11,36,8,Baker,F,2011,ACTIVE
5858,,2003-09-22,,31,3,Dairy Person,M,2006,ACTIVE
5858,,2003-09-22,,32,4,Dairy Person,M,2007,ACTIVE
5858,,2003-09-22,,33,5,Dairy Person,M,2008,ACTIVE
5858,,2003-09-22,,34,6,Dairy Person,M,2009,ACTIVE
5858,,2003-09-22,,35,7,Dairy Person,M,2010,ACTIVE
5858,,2003-09-22,,36,8,Dairy Person,M,2011,ACTIVE
5858,,2003-09-22,,37,9,Dairy Person,M,2012,ACTIVE
5858,,2003-09-22,,38,10,Dairy Person,M,2013,ACTIVE
5858,,2003-09-22,,39,11,Dairy Person,M,2014,ACTIVE
5858,,2003-09-22,,40,12,Dairy Person,M,2015,ACTIVE
5859,,2003-10-05,,31,3,Dairy Person,M,2006,ACTIVE
5859,,2003-10-05,,32,4,Dairy Person,M,2007,ACTIVE
5859,,2003-10-05,,33,5,Dairy Person,M,2008,ACTIVE
5859,,2003-10-05,,34,6,Dairy Person,M,2009,ACTIVE
5859,,2003-10-05,,35,7,Dairy Person,M,2010,ACTIVE
5859,,2003-10-05,,36,8,Dairy Person,M,2011,ACTIVE
5859,,2003-10-05,,37,9,Dairy Person,M,2012,ACTIVE
5859,,2003-10-05,,38,10,Dairy Person,M,2013,ACTIVE
5859,,2003-10-05,,39,11,Dairy Person,M,2014,ACTIVE
5859,,2003-10-05,,40,12,Dairy Person,M,2015,ACTIVE
5860,,2003-10-06,,31,3,Produce Clerk,F,2006,ACTIVE
5860,,2003-10-06,,32,4,Produce Clerk,F,2007,ACTIVE
5860,,2003-10-06,,33,5,Produce Clerk,F,2008,ACTIVE
5860,,2003-10-06,,34,6,Produce Clerk,F,2009,ACTIVE
5860,,2003-10-06,,35,7,Produce Clerk,F,2010,ACTIVE
5860,,2003-10-06,,36,8,Produce Clerk,F,2011,ACTIVE
5860,,2003-10-06,,37,9,Produce Clerk,F,2012,ACTIVE
5860,,2003-10-06,,38,10,Produce Clerk,F,2013,ACTIVE
5860,,2003-10-06,,39,11,Produce Clerk,F,2014,ACTIVE
5860,,2003-10-06,,40,12,Produce Clerk,F,2015,ACTIVE
5861,,2003-10-07,,31,3,Meat Cutter,M,2006,ACTIVE
5861,,2003-10-07,,32,4,Meat Cutter,M,2007,ACTIVE
5861,,2003-10-07,,33,5,Meat Cutter,M,2008,ACTIVE
5861,,2003-10-07,,34,6,Meat Cutter,M,2009,ACTIVE
5861,,2003-10-07,,35,7,Meat Cutter,M,2010,ACTIVE
5861,,2003-10-07,,36,8,Meat Cutter,M,2011,ACTIVE
5861,,2003-10-07,,37,9,Meat Cutter,M,2012,ACTIVE
5861,,2003-10-07,,38,10,Meat Cutter,M,2013,ACTIVE
5861,,2003-10-07,,39,11,Meat Cutter,M,2014,ACTIVE
5861,,2003-10-07,,40,12,Meat Cutter,M,2015,ACTIVE
5862,,2003-10-07,,31,3,Dairy Person,M,2006,ACTIVE
5862,,2003-10-07,,32,4,Dairy Person,M,2007,ACTIVE
5862,,2003-10-07,,33,5,Dairy Person,M,2008,ACTIVE
5862,,2003-10-07,,34,6,Dairy Person,M,2009,ACTIVE
5862,,2003-10-07,,35,7,Dairy Person,M,2010,ACTIVE
5862,,2003-10-07,,36,8,Dairy Person,M,2011,ACTIVE
5862,,2003-10-07,,37,9,Dairy Person,M,2012,ACTIVE
5862,,2003-10-07,,38,10,Dairy Person,M,2013,ACTIVE
5862,,2003-10-07,,39,11,Dairy Person,M,2014,ACTIVE
5862,,2003-10-07,,40,12,Dairy Person,M,2015,ACTIVE
5863,,2003-10-08,,31,3,Meat Cutter,M,2006,ACTIVE
5863,,2003-10-08,,32,4,Meat Cutter,M,2007,ACTIVE
5863,,2003-10-08,,33,5,Meat Cutter,M,2008,ACTIVE
5863,,2003-10-08,,34,6,Meat Cutter,M,2009,ACTIVE
5863,,2003-10-08,,35,7,Meat Cutter,M,2010,ACTIVE
5863,,2003-10-08,,36,8,Meat Cutter,M,2011,ACTIVE
5863,,2003-10-08,,37,9,Meat Cutter,M,2012,ACTIVE
5863,,2003-10-08,,38,10,Meat Cutter,M,2013,ACTIVE
5863,,2003-10-08,,39,11,Meat Cutter,M,2014,ACTIVE
5863,,2003-10-08,,40,12,Meat Cutter,M,2015,ACTIVE
5864,,2003-10-10,,31,3,Shelf Stocker,F,2006,ACTIVE
5864,,2003-10-10,,32,4,Shelf Stocker,F,2007,ACTIVE
5864,,2003-10-10,,33,5,Shelf Stocker,F,2008,ACTIVE
5864,,2003-10-10,,34,6,Shelf Stocker,F,2009,ACTIVE
5864,,2003-10-10,,35,7,Shelf Stocker,F,2010,ACTIVE
5864,,2003-10-10,,36,8,Shelf Stocker,F,2011,ACTIVE
5864,,2003-10-10,,37,9,Shelf Stocker,F,2012,ACTIVE
5864,,2003-10-10,,38,10,Shelf Stocker,F,2013,ACTIVE
5864,,2003-10-10,,39,11,Shelf Stocker,F,2014,ACTIVE
5864,,2003-10-10,,40,12,Shelf Stocker,F,2015,ACTIVE
5865,,2003-10-12,,31,3,Shelf Stocker,M,2006,ACTIVE
5865,,2003-10-12,,32,4,Shelf Stocker,M,2007,ACTIVE
5865,,2003-10-12,,33,5,Shelf Stocker,M,2008,ACTIVE
5865,,2003-10-12,,34,6,Shelf Stocker,M,2009,ACTIVE
5865,,2003-10-12,,35,7,Shelf Stocker,M,2010,ACTIVE
5865,,2003-10-12,,36,8,Shelf Stocker,M,2011,ACTIVE
5865,,2003-10-12,,37,9,Shelf Stocker,M,2012,ACTIVE
5865,,2003-10-12,,38,10,Shelf Stocker,M,2013,ACTIVE
5865,,2003-10-12,,39,11,Shelf Stocker,M,2014,ACTIVE
5865,,2003-10-12,,40,12,Shelf Stocker,M,2015,ACTIVE
5866,,2003-10-12,,31,3,Dairy Person,M,2006,ACTIVE
5866,,2003-10-12,,32,4,Dairy Person,M,2007,ACTIVE
5866,,2003-10-12,,33,5,Dairy Person,M,2008,ACTIVE
5866,,2003-10-12,,34,6,Dairy Person,M,2009,ACTIVE
5866,,2003-10-12,,35,7,Dairy Person,M,2010,ACTIVE
5866,,2003-10-12,,36,8,Dairy Person,M,2011,ACTIVE
5866,,2003-10-12,,37,9,Dairy Person,M,2012,ACTIVE
5866,,2003-10-12,,38,10,Dairy Person,M,2013,ACTIVE
5866,,2003-10-12,,39,11,Dairy Person,M,2014,ACTIVE
5866,,2003-10-12,,40,12,Dairy Person,M,2015,ACTIVE
5867,,2003-10-13,,31,3,Dairy Person,M,2006,ACTIVE
5867,,2003-10-13,,32,4,Dairy Person,M,2007,ACTIVE
5867,,2003-10-13,,33,5,Dairy Person,M,2008,ACTIVE
5867,,2003-10-13,,34,6,Dairy Person,M,2009,ACTIVE
5867,,2003-10-13,,35,7,Dairy Person,M,2010,ACTIVE
5867,,2003-10-13,,36,8,Dairy Person,M,2011,ACTIVE
5867,,2003-10-13,,37,9,Dairy Person,M,2012,ACTIVE
5867,,2003-10-13,,38,10,Dairy Person,M,2013,ACTIVE
5867,,2003-10-13,,39,11,Dairy Person,M,2014,ACTIVE
5867,,2003-10-13,,40,12,Dairy Person,M,2015,ACTIVE
5868,,2003-10-15,,31,3,Dairy Person,M,2006,ACTIVE
5868,,2003-10-15,,32,4,Dairy Person,M,2007,ACTIVE
5868,,2003-10-15,,33,5,Dairy Person,M,2008,ACTIVE
5868,,2003-10-15,,34,6,Dairy Person,M,2009,ACTIVE
5868,,2003-10-15,,35,7,Dairy Person,M,2010,ACTIVE
5868,,2003-10-15,,36,8,Dairy Person,M,2011,ACTIVE
5868,,2003-10-15,,37,9,Dairy Person,M,2012,ACTIVE
5868,,2003-10-15,,38,10,Dairy Person,M,2013,ACTIVE
5868,,2003-10-15,,39,11,Dairy Person,M,2014,ACTIVE
5868,,2003-10-15,,40,12,Dairy Person,M,2015,ACTIVE
5869,,2003-10-17,,31,3,Dairy Person,F,2006,ACTIVE
5869,,2003-10-17,,32,4,Dairy Person,F,2007,ACTIVE
5869,,2003-10-17,,33,5,Dairy Person,F,2008,ACTIVE
5869,,2003-10-17,,34,6,Dairy Person,F,2009,ACTIVE
5869,,2003-10-17,,35,7,Dairy Person,F,2010,ACTIVE
5869,,2003-10-17,,36,8,Dairy Person,F,2011,ACTIVE
5869,,2003-10-17,,37,9,Dairy Person,F,2012,ACTIVE
5869,,2003-10-17,,38,10,Dairy Person,F,2013,ACTIVE
5869,,2003-10-17,,39,11,Dairy Person,F,2014,ACTIVE
5869,,2003-10-17,,40,12,Dairy Person,F,2015,ACTIVE
5870,,2003-10-19,,31,3,Baker,F,2006,ACTIVE
5870,,2003-10-19,,32,4,Baker,F,2007,ACTIVE
5870,,2003-10-19,,33,5,Baker,F,2008,ACTIVE
5870,,2003-10-19,,34,6,Baker,F,2009,ACTIVE
5870,,2003-10-19,,35,7,Baker,F,2010,ACTIVE
5870,,2003-10-19,,36,8,Baker,F,2011,ACTIVE
5870,,2003-10-19,,37,9,Baker,F,2012,ACTIVE
5870,,2003-10-19,,38,10,Baker,F,2013,ACTIVE
5870,,2003-10-19,,39,11,Baker,F,2014,ACTIVE
5870,,2003-10-19,,40,12,Baker,F,2015,ACTIVE
5871,,2003-10-19,,31,3,Dairy Person,M,2006,ACTIVE
5871,,2003-10-19,,32,4,Dairy Person,M,2007,ACTIVE
5871,,2003-10-19,,33,5,Dairy Person,M,2008,ACTIVE
5871,,2003-10-19,,34,6,Dairy Person,M,2009,ACTIVE
5871,,2003-10-19,,35,7,Dairy Person,M,2010,ACTIVE
5871,,2003-10-19,,36,8,Dairy Person,M,2011,ACTIVE
5871,,2003-10-19,,37,9,Dairy Person,M,2012,ACTIVE
5871,,2003-10-19,,38,10,Dairy Person,M,2013,ACTIVE
5871,,2003-10-19,,39,11,Dairy Person,M,2014,ACTIVE
5871,,2003-10-19,,40,12,Dairy Person,M,2015,ACTIVE
5872,,2003-10-20,2007-10-31,31,3,Meat Cutter,M,2006,ACTIVE
5873,,2003-10-21,,31,3,Dairy Person,M,2006,ACTIVE
5873,,2003-10-21,,32,4,Dairy Person,M,2007,ACTIVE
5873,,2003-10-21,,33,5,Dairy Person,M,2008,ACTIVE
5873,,2003-10-21,,34,6,Dairy Person,M,2009,ACTIVE
5873,,2003-10-21,,35,7,Dairy Person,M,2010,ACTIVE
5873,,2003-10-21,,36,8,Dairy Person,M,2011,ACTIVE
5873,,2003-10-21,,37,9,Dairy Person,M,2012,ACTIVE
5873,,2003-10-21,,38,10,Dairy Person,M,2013,ACTIVE
5873,,2003-10-21,,39,11,Dairy Person,M,2014,ACTIVE
5873,,2003-10-21,,40,12,Dairy Person,M,2015,ACTIVE
5874,,2003-10-21,2014-12-30,31,3,Produce Clerk,M,2006,ACTIVE
5874,,2003-10-21,2014-12-30,32,4,Produce Clerk,M,2007,ACTIVE
5874,,2003-10-21,2014-12-30,33,5,Produce Clerk,M,2008,ACTIVE
5874,,2003-10-21,2014-12-30,34,6,Produce Clerk,M,2009,ACTIVE
5874,,2003-10-21,2014-12-30,35,7,Produce Clerk,M,2010,ACTIVE
5874,,2003-10-21,2014-12-30,36,8,Produce Clerk,M,2011,ACTIVE
5874,,2003-10-21,2014-12-30,37,9,Produce Clerk,M,2012,ACTIVE
5874,,2003-10-21,2014-12-30,38,10,Produce Clerk,M,2013,ACTIVE
5875,,2003-10-24,,31,3,Meat Cutter,M,2006,ACTIVE
5875,,2003-10-24,,32,4,Meat Cutter,M,2007,ACTIVE
5875,,2003-10-24,,33,5,Meat Cutter,M,2008,ACTIVE
5875,,2003-10-24,,34,6,Meat Cutter,M,2009,ACTIVE
5875,,2003-10-24,,35,7,Meat Cutter,M,2010,ACTIVE
5875,,2003-10-24,,36,8,Meat Cutter,M,2011,ACTIVE
5875,,2003-10-24,,37,9,Meat Cutter,M,2012,ACTIVE
5875,,2003-10-24,,38,10,Meat Cutter,M,2013,ACTIVE
5875,,2003-10-24,,39,11,Meat Cutter,M,2014,ACTIVE
5875,,2003-10-24,,40,12,Meat Cutter,M,2015,ACTIVE
5876,,2003-11-02,,31,3,Meat Cutter,M,2006,ACTIVE
